Type;ESR-7;
Version;3.48;
Date;25.Oct 24;
Mode;ANALYZER;
Center Freq;1000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;0.000000;Hz
x-Axis;LIN;
Start;1000000000.000000;Hz
Stop;1000000000.000000;Hz
Ref Level;-10.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;100000.000000;Hz
VBW;100000.000000;Hz
SWT;95.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;s;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
47.024999999999558;-67.499481201171875;-67.499481201171875
47.072499999999557;-67.534088134765625;-67.534088134765625
47.119999999999557;-67.460060119628906;-67.460060119628906
47.167499999999556;-67.388473510742187;-67.388473510742187
47.214999999999556;-67.223495483398438;-67.223495483398438
47.262499999999555;-67.256309509277344;-67.256309509277344
47.309999999999555;-67.156105041503906;-67.156105041503906
47.357499999999554;-67.272674560546875;-67.272674560546875
47.404999999999553;-67.2403564453125;-67.2403564453125
47.452499999999553;-67.278938293457031;-67.278938293457031
47.499999999999552;-67.159812927246094;-67.159812927246094
47.547499999999552;-67.281883239746094;-67.281883239746094
47.594999999999551;-67.160926818847656;-67.160926818847656
47.642499999999551;-67.180572509765625;-67.180572509765625
47.68999999999955;-67.26458740234375;-67.26458740234375
47.73749999999955;-67.275810241699219;-67.275810241699219
47.784999999999549;-67.226417541503906;-67.226417541503906
47.832499999999548;-67.093650817871094;-67.093650817871094
47.879999999999548;-66.984962463378906;-66.984962463378906
47.927499999999547;-66.98114013671875;-66.98114013671875
47.974999999999547;-67.198257446289063;-67.198257446289063
48.022499999999546;-67.230445861816406;-67.230445861816406
48.069999999999546;-67.255218505859375;-67.255218505859375
48.117499999999545;-67.194435119628906;-67.194435119628906
48.164999999999544;-67.146461486816406;-67.146461486816406
48.212499999999544;-67.203010559082031;-67.203010559082031
48.259999999999543;-67.120384216308594;-67.120384216308594
48.307499999999543;-67.131858825683594;-67.131858825683594
48.354999999999542;-67.167984008789063;-67.167984008789063
48.402499999999542;-67.200454711914063;-67.200454711914063
48.449999999999541;-67.016830444335937;-67.016830444335937
48.49749999999954;-67.077468872070312;-67.077468872070312
48.54499999999954;-67.09197998046875;-67.09197998046875
48.592499999999539;-67.142021179199219;-67.142021179199219
48.639999999999539;-67.168167114257813;-67.168167114257813
48.687499999999538;-67.128883361816406;-67.128883361816406
48.734999999999538;-66.94000244140625;-66.94000244140625
48.782499999999537;-66.980606079101563;-66.980606079101563
48.829999999999536;-67.119834899902344;-67.119834899902344
48.877499999999536;-67.000602722167969;-67.000602722167969
48.924999999999535;-66.88323974609375;-66.88323974609375
48.972499999999535;-67.112075805664062;-67.112075805664062
49.019999999999534;-67.01226806640625;-67.01226806640625
49.067499999999534;-67.01666259765625;-67.01666259765625
49.114999999999533;-66.952781677246094;-66.952781677246094
49.162499999999532;-67.042976379394531;-67.042976379394531
49.209999999999532;-66.983871459960938;-66.983871459960938
49.257499999999531;-67.025230407714844;-67.025230407714844
49.304999999999531;-67.030723571777344;-67.030723571777344
49.35249999999953;-66.956855773925781;-66.956855773925781
49.39999999999953;-67.030540466308594;-67.030540466308594
49.447499999999529;-67.139236450195313;-67.139236450195313
49.494999999999528;-67.076362609863281;-67.076362609863281
49.542499999999528;-67.128700256347656;-67.128700256347656
49.589999999999527;-67.046821594238281;-67.046821594238281
49.637499999999527;-67.092735290527344;-67.092735290527344
49.684999999999526;-66.856277465820313;-66.856277465820313
49.732499999999526;-67.107650756835938;-67.107650756835938
49.779999999999525;-66.906600952148438;-66.906600952148438
49.827499999999525;-67.059654235839844;-67.059654235839844
49.874999999999524;-67.018669128417969;-67.018669128417969
49.922499999999523;-67.072128295898437;-67.072128295898437
49.969999999999523;-66.921722412109375;-66.921722412109375
50.017499999999522;-66.853164672851562;-66.853164672851562
50.064999999999522;-67.037300109863281;-67.037300109863281
50.112499999999521;-66.922836303710938;-66.922836303710938
50.159999999999521;-66.82464599609375;-66.82464599609375
50.20749999999952;-66.913986206054688;-66.913986206054688
50.254999999999519;-66.658050537109375;-66.658050537109375
50.302499999999519;-66.708869934082031;-66.708869934082031
50.349999999999518;-66.698188781738281;-66.698188781738281
50.397499999999518;-66.589561462402344;-66.589561462402344
50.444999999999517;-66.611534118652344;-66.611534118652344
50.492499999999517;-66.465171813964844;-66.465171813964844
50.539999999999516;-66.398979187011719;-66.398979187011719
50.587499999999515;-66.296882629394531;-66.296882629394531
50.634999999999515;-66.110977172851563;-66.110977172851563
50.682499999999514;-66.154502868652344;-66.154502868652344
50.729999999999514;-66.055076599121094;-66.055076599121094
50.777499999999513;-66.00439453125;-66.00439453125
50.824999999999513;-65.837234497070312;-65.837234497070312
50.872499999999512;-65.824424743652344;-65.824424743652344
50.919999999999511;-65.893295288085937;-65.893295288085937
50.967499999999511;-65.682144165039062;-65.682144165039062
51.01499999999951;-65.693992614746094;-65.693992614746094
51.06249999999951;-65.575584411621094;-65.575584411621094
51.109999999999509;-65.5086669921875;-65.5086669921875
51.157499999999509;-65.511772155761719;-65.511772155761719
51.204999999999508;-65.399711608886719;-65.399711608886719
51.252499999999507;-65.490234375;-65.490234375
51.299999999999507;-65.436080932617187;-65.436080932617187
51.347499999999506;-65.296607971191406;-65.296607971191406
51.394999999999506;-65.133522033691406;-65.133522033691406
51.442499999999505;-65.282333374023438;-65.282333374023438
51.489999999999505;-65.023994445800781;-65.023994445800781
51.537499999999504;-65.014419555664063;-65.014419555664063
51.584999999999503;-64.844017028808594;-64.844017028808594
51.632499999999503;-64.904182434082031;-64.904182434082031
51.679999999999502;-64.922515869140625;-64.922515869140625
51.727499999999502;-64.793769836425781;-64.793769836425781
51.774999999999501;-64.892677307128906;-64.892677307128906
51.822499999999501;-64.827224731445313;-64.827224731445313
51.8699999999995;-64.610595703125;-64.610595703125
51.917499999999499;-64.709564208984375;-64.709564208984375
51.964999999999499;-64.66326904296875;-64.66326904296875
52.012499999999498;-64.587310791015625;-64.587310791015625
52.059999999999498;-64.538017272949219;-64.538017272949219
52.107499999999497;-64.621070861816406;-64.621070861816406
52.154999999999497;-64.534561157226563;-64.534561157226563
52.202499999999496;-64.485488891601562;-64.485488891601562
52.249999999999496;-64.366325378417969;-64.366325378417969
52.297499999999495;-64.469047546386719;-64.469047546386719
52.344999999999494;-64.414421081542969;-64.414421081542969
52.392499999999494;-64.4388427734375;-64.4388427734375
52.439999999999493;-64.341506958007813;-64.341506958007813
52.487499999999493;-64.364509582519531;-64.364509582519531
52.534999999999492;-64.202644348144531;-64.202644348144531
52.582499999999492;-64.3656005859375;-64.3656005859375
52.629999999999491;-64.36468505859375;-64.36468505859375
52.67749999999949;-64.361602783203125;-64.361602783203125
52.72499999999949;-64.363418579101563;-64.363418579101563
52.772499999999489;-64.31463623046875;-64.31463623046875
52.819999999999489;-64.300765991210937;-64.300765991210937
52.867499999999488;-64.306121826171875;-64.306121826171875
52.914999999999488;-64.272720336914062;-64.272720336914062
52.962499999999487;-64.294853210449219;-64.294853210449219
53.009999999999486;-64.287643432617188;-64.287643432617188
53.057499999999486;-64.328147888183594;-64.328147888183594
53.104999999999485;-64.352668762207031;-64.352668762207031
53.152499999999485;-64.178192138671875;-64.178192138671875
53.199999999999484;-64.240921020507813;-64.240921020507813
53.247499999999484;-64.174369812011719;-64.174369812011719
53.294999999999483;-64.229545593261719;-64.229545593261719
53.342499999999482;-64.355033874511719;-64.355033874511719
53.389999999999482;-64.401229858398438;-64.401229858398438
53.437499999999481;-64.326103210449219;-64.326103210449219
53.484999999999481;-64.459457397460938;-64.459457397460938
53.53249999999948;-64.372528076171875;-64.372528076171875
53.57999999999948;-64.411125183105469;-64.411125183105469
53.627499999999479;-64.51287841796875;-64.51287841796875
53.674999999999478;-64.487709045410156;-64.487709045410156
53.722499999999478;-64.390983581542969;-64.390983581542969
53.769999999999477;-64.556251525878906;-64.556251525878906
53.817499999999477;-64.424873352050781;-64.424873352050781
53.864999999999476;-64.56463623046875;-64.56463623046875
53.912499999999476;-64.623268127441406;-64.623268127441406
53.959999999999475;-64.575057983398438;-64.575057983398438
54.007499999999474;-64.587310791015625;-64.587310791015625
54.054999999999474;-64.594459533691406;-64.594459533691406
54.102499999999473;-64.695098876953125;-64.695098876953125
54.149999999999473;-64.590789794921875;-64.590789794921875
54.197499999999472;-64.640205383300781;-64.640205383300781
54.244999999999472;-64.646102905273437;-64.646102905273437
54.292499999999471;-64.600509643554688;-64.600509643554688
54.339999999999471;-64.692497253417969;-64.692497253417969
54.38749999999947;-64.7705078125;-64.7705078125
54.434999999999469;-64.682121276855469;-64.682121276855469
54.482499999999469;-64.763381958007812;-64.763381958007812
54.529999999999468;-64.597938537597656;-64.597938537597656
54.577499999999468;-64.719596862792969;-64.719596862792969
54.624999999999467;-64.669731140136719;-64.669731140136719
54.672499999999467;-64.620147705078125;-64.620147705078125
54.719999999999466;-64.735260009765625;-64.735260009765625
54.767499999999465;-64.714019775390625;-64.714019775390625
54.814999999999465;-64.562088012695313;-64.562088012695313
54.862499999999464;-64.790115356445313;-64.790115356445313
54.909999999999464;-64.714576721191406;-64.714576721191406
54.957499999999463;-64.756790161132812;-64.756790161132812
55.004999999999463;-64.737815856933594;-64.737815856933594
55.052499999999462;-64.729080200195313;-64.729080200195313
55.099999999999461;-64.622169494628906;-64.622169494628906
55.147499999999461;-64.659385681152344;-64.659385681152344
55.19499999999946;-64.642417907714844;-64.642417907714844
55.24249999999946;-64.723251342773438;-64.723251342773438
55.289999999999459;-64.552955627441406;-64.552955627441406
55.337499999999459;-64.510658264160156;-64.510658264160156
55.384999999999458;-64.570297241210938;-64.570297241210938
55.432499999999457;-64.54876708984375;-64.54876708984375
55.479999999999457;-64.620712280273437;-64.620712280273437
55.527499999999456;-64.490852355957031;-64.490852355957031
55.574999999999456;-64.612442016601563;-64.612442016601563
55.622499999999455;-64.572494506835938;-64.572494506835938
55.669999999999455;-64.375816345214844;-64.375816345214844
55.717499999999454;-64.512138366699219;-64.512138366699219
55.764999999999453;-64.517707824707031;-64.517707824707031
55.812499999999453;-64.368881225585938;-64.368881225585938
55.859999999999452;-64.266830444335938;-64.266830444335938
55.907499999999452;-64.220939636230469;-64.220939636230469
55.954999999999451;-64.083381652832031;-64.083381652832031
56.002499999999451;-64.172187805175781;-64.172187805175781
56.04999999999945;-64.221305847167969;-64.221305847167969
56.097499999999449;-63.942623138427734;-63.942623138427734
56.144999999999449;-64.113861083984375;-64.113861083984375
56.192499999999448;-64.069015502929688;-64.069015502929688
56.239999999999448;-63.969837188720703;-63.969837188720703
56.287499999999447;-64.03118896484375;-64.03118896484375
56.334999999999447;-63.999362945556641;-63.999362945556641
56.382499999999446;-63.93798828125;-63.93798828125
56.429999999999445;-63.985137939453125;-63.985137939453125
56.477499999999445;-63.951137542724609;-63.951137542724609
56.524999999999444;-63.876991271972656;-63.876991271972656
56.572499999999444;-63.905323028564453;-63.905323028564453
56.619999999999443;-63.84930419921875;-63.84930419921875
56.667499999999443;-63.838687896728516;-63.838687896728516
56.714999999999442;-63.836860656738281;-63.836860656738281
56.762499999999442;-63.834484100341797;-63.834484100341797
56.809999999999441;-63.808750152587891;-63.808750152587891
56.85749999999944;-63.733306884765625;-63.733306884765625
56.90499999999944;-63.717258453369141;-63.717258453369141
56.952499999999439;-63.727222442626953;-63.727222442626953
56.999999999999439;-63.724262237548828;-63.724262237548828
57.047499999999438;-63.696285247802734;-63.696285247802734
57.094999999999438;-63.692241668701172;-63.692241668701172
57.142499999999437;-63.661064147949219;-63.661064147949219
57.189999999999436;-63.681407928466797;-63.681407928466797
57.237499999999436;-63.558944702148438;-63.558944702148438
57.284999999999435;-63.518558502197266;-63.518558502197266
57.332499999999435;-63.609222412109375;-63.609222412109375
57.379999999999434;-63.667655944824219;-63.667655944824219
57.427499999999434;-63.617778778076172;-63.617778778076172
57.474999999999433;-63.638202667236328;-63.638202667236328
57.522499999999432;-63.605403900146484;-63.605403900146484
57.569999999999432;-63.590797424316406;-63.590797424316406
57.617499999999431;-63.57281494140625;-63.57281494140625
57.664999999999431;-63.508079528808594;-63.508079528808594
57.71249999999943;-63.494682312011719;-63.494682312011719
57.75999999999943;-63.558212280273437;-63.558212280273437
57.807499999999429;-63.54547119140625;-63.54547119140625
57.854999999999428;-63.508636474609375;-63.508636474609375
57.902499999999428;-63.435436248779297;-63.435436248779297
57.949999999999427;-63.382026672363281;-63.382026672363281
57.997499999999427;-63.588943481445313;-63.588943481445313
58.044999999999426;-63.458976745605469;-63.458976745605469
58.092499999999426;-63.379440307617188;-63.379440307617188
58.139999999999425;-63.5452880859375;-63.5452880859375
58.187499999999424;-63.478916168212891;-63.478916168212891
58.234999999999424;-63.480010986328125;-63.480010986328125
58.282499999999423;-63.456966400146484;-63.456966400146484
58.329999999999423;-63.505149841308594;-63.505149841308594
58.377499999999422;-63.471961975097656;-63.471961975097656
58.424999999999422;-63.448753356933594;-63.448753356933594
58.472499999999421;-63.482395172119141;-63.482395172119141
58.51999999999942;-63.53790283203125;-63.53790283203125
58.56749999999942;-63.382953643798828;-63.382953643798828
58.614999999999419;-63.477817535400391;-63.477817535400391
58.662499999999419;-63.632183074951172;-63.632183074951172
58.709999999999418;-63.530715942382813;-63.530715942382813
58.757499999999418;-63.568378448486328;-63.568378448486328
58.804999999999417;-63.551551818847656;-63.551551818847656
58.852499999999417;-63.537166595458984;-63.537166595458984
58.899999999999416;-63.594131469726563;-63.594131469726563
58.947499999999415;-63.460811614990234;-63.460811614990234
58.994999999999415;-63.564128875732422;-63.564128875732422
59.042499999999414;-63.605403900146484;-63.605403900146484
59.089999999999414;-63.581897735595703;-63.581897735595703
59.137499999999413;-63.703453063964844;-63.703453063964844
59.184999999999413;-63.771793365478516;-63.771793365478516
59.232499999999412;-63.712291717529297;-63.712291717529297
59.279999999999411;-63.752712249755859;-63.752712249755859
59.327499999999411;-63.839599609375;-63.839599609375
59.37499999999941;-63.852226257324219;-63.852226257324219
59.42249999999941;-63.89923095703125;-63.89923095703125
59.469999999999409;-63.851505279541016;-63.851505279541016
59.517499999999409;-63.861030578613281;-63.861030578613281
59.564999999999408;-63.913242340087891;-63.913242340087891
59.612499999999407;-63.922470092773438;-63.922470092773438
59.659999999999407;-63.934112548828125;-63.934112548828125
59.707499999999406;-64.053382873535156;-64.053382873535156
59.754999999999406;-64.005210876464844;-64.005210876464844
59.802499999999405;-64.0714111328125;-64.0714111328125
59.849999999999405;-64.106636047363281;-64.106636047363281
59.897499999999404;-64.130149841308594;-64.130149841308594
59.944999999999403;-63.981487274169922;-63.981487274169922
59.992499999999403;-64.115333557128906;-64.115333557128906
60.039999999999402;-64.183853149414063;-64.183853149414063
60.087499999999402;-64.153717041015625;-64.153717041015625
60.134999999999401;-64.242561340332031;-64.242561340332031
60.182499999999401;-64.140914916992188;-64.140914916992188
60.2299999999994;-64.269950866699219;-64.269950866699219
60.277499999999399;-64.158180236816406;-64.158180236816406
60.324999999999399;-64.196609497070312;-64.196609497070312
60.372499999999398;-64.184577941894531;-64.184577941894531
60.419999999999398;-64.380203247070312;-64.380203247070312
60.467499999999397;-64.246238708496094;-64.246238708496094
60.514999999999397;-64.228630065917969;-64.228630065917969
60.562499999999396;-64.38787841796875;-64.38787841796875
60.609999999999395;-64.340766906738281;-64.340766906738281
60.657499999999395;-64.36651611328125;-64.36651611328125
60.704999999999394;-64.414596557617188;-64.414596557617188
60.752499999999394;-64.469230651855469;-64.469230651855469
60.799999999999393;-64.443992614746094;-64.443992614746094
60.847499999999393;-64.195152282714844;-64.195152282714844
60.894999999999392;-64.410575866699219;-64.410575866699219
60.942499999999391;-64.446189880371094;-64.446189880371094
60.989999999999391;-64.409477233886719;-64.409477233886719
61.03749999999939;-64.3876953125;-64.3876953125
61.08499999999939;-64.383125305175781;-64.383125305175781
61.132499999999389;-64.331672668457031;-64.331672668457031
61.179999999999389;-64.412033081054687;-64.412033081054687
61.227499999999388;-64.310371398925781;-64.310371398925781
61.274999999999388;-64.353767395019531;-64.353767395019531
61.322499999999387;-64.249732971191406;-64.249732971191406
61.369999999999386;-64.370346069335938;-64.370346069335938
61.417499999999386;-64.313156127929688;-64.313156127929688
61.464999999999385;-64.326667785644531;-64.326667785644531
61.512499999999385;-64.242195129394531;-64.242195129394531
61.559999999999384;-64.248260498046875;-64.248260498046875
61.607499999999384;-64.237068176269531;-64.237068176269531
61.654999999999383;-64.158180236816406;-64.158180236816406
61.702499999999382;-64.058540344238281;-64.058540344238281
61.749999999999382;-64.022392272949219;-64.022392272949219
61.797499999999381;-64.049903869628906;-64.049903869628906
61.844999999999381;-64.039993286132813;-64.039993286132813
61.89249999999938;-63.928565979003906;-63.928565979003906
61.93999999999938;-63.888195037841797;-63.888195037841797
61.987499999999379;-64.004295349121094;-64.004295349121094
62.034999999999378;-63.816226959228516;-63.816226959228516
62.082499999999378;-63.839061737060547;-63.839061737060547
62.129999999999377;-63.571704864501953;-63.571704864501953
62.177499999999377;-63.697196960449219;-63.697196960449219
62.224999999999376;-63.676815032958984;-63.676815032958984
62.272499999999376;-63.585971832275391;-63.585971832275391
62.319999999999375;-63.577083587646484;-63.577083587646484
62.367499999999374;-63.519847869873047;-63.519847869873047
62.414999999999374;-63.530902862548828;-63.530902862548828
62.462499999999373;-63.435802459716797;-63.435802459716797
62.509999999999373;-63.370918273925781;-63.370918273925781
62.557499999999372;-63.401329040527344;-63.401329040527344
62.604999999999372;-63.301799774169922;-63.301799774169922
62.652499999999371;-63.286750793457031;-63.286750793457031
62.69999999999937;-63.218845367431641;-63.218845367431641
62.74749999999937;-63.229404449462891;-63.229404449462891
62.794999999999369;-63.119033813476562;-63.119033813476562
62.842499999999369;-62.762165069580078;-62.762165069580078
62.889999999999368;-63.04071044921875;-63.04071044921875
62.937499999999368;-62.970050811767578;-62.970050811767578
62.984999999999367;-62.964527130126953;-62.964527130126953
63.032499999999366;-62.937114715576172;-62.937114715576172
63.079999999999366;-62.862865447998047;-62.862865447998047
63.127499999999365;-62.750221252441406;-62.750221252441406
63.174999999999365;-62.798286437988281;-62.798286437988281
63.222499999999364;-62.693840026855469;-62.693840026855469
63.269999999999364;-62.720527648925781;-62.720527648925781
63.317499999999363;-62.634517669677734;-62.634517669677734
63.364999999999363;-62.551483154296875;-62.551483154296875
63.412499999999362;-62.483974456787109;-62.483974456787109
63.459999999999361;-62.425422668457031;-62.425422668457031
63.507499999999361;-62.436325073242187;-62.436325073242187
63.55499999999936;-62.313072204589844;-62.313072204589844
63.60249999999936;-62.371265411376953;-62.371265411376953
63.649999999999359;-62.248146057128906;-62.248146057128906
63.697499999999359;-62.30633544921875;-62.30633544921875
63.744999999999358;-62.214164733886719;-62.214164733886719
63.792499999999357;-62.231876373291016;-62.231876373291016
63.839999999999357;-61.958400726318359;-61.958400726318359
63.887499999999356;-62.057338714599609;-62.057338714599609
63.934999999999356;-62.028350830078125;-62.028350830078125
63.982499999999355;-62.019878387451172;-62.019878387451172
64.029999999999362;-61.947441101074219;-61.947441101074219
64.077499999999361;-61.878379821777344;-61.878379821777344
64.124999999999361;-61.888938903808594;-61.888938903808594
64.17249999999936;-61.596084594726563;-61.596084594726563
64.219999999999359;-61.756168365478516;-61.756168365478516
64.267499999999359;-61.630405426025391;-61.630405426025391
64.314999999999358;-61.445529937744141;-61.445529937744141
64.362499999999358;-61.552242279052734;-61.552242279052734
64.409999999999357;-61.477970123291016;-61.477970123291016
64.457499999999357;-61.515159606933594;-61.515159606933594
64.504999999999356;-61.415412902832031;-61.415412902832031
64.552499999999355;-61.41009521484375;-61.41009521484375
64.599999999999355;-61.339664459228516;-61.339664459228516
64.647499999999354;-61.301750183105469;-61.301750183105469
64.694999999999354;-61.229660034179688;-61.229660034179688
64.742499999999353;-61.181312561035156;-61.181312561035156
64.789999999999353;-61.156337738037109;-61.156337738037109
64.837499999999352;-61.100711822509766;-61.100711822509766
64.884999999999351;-61.092952728271484;-61.092952728271484
64.932499999999351;-60.995319366455078;-60.995319366455078
64.97999999999935;-60.996238708496094;-60.996238708496094
65.02749999999935;-60.911468505859375;-60.911468505859375
65.074999999999349;-60.929958343505859;-60.929958343505859
65.122499999999349;-60.886379241943359;-60.886379241943359
65.169999999999348;-60.843742370605469;-60.843742370605469
65.217499999999347;-60.739002227783203;-60.739002227783203
65.264999999999347;-60.796939849853516;-60.796939849853516
65.312499999999346;-60.783271789550781;-60.783271789550781
65.359999999999346;-60.773994445800781;-60.773994445800781
65.407499999999345;-60.689914703369141;-60.689914703369141
65.454999999999345;-60.687347412109375;-60.687347412109375
65.502499999999344;-60.678329467773438;-60.678329467773438
65.549999999999343;-60.662361145019531;-60.662361145019531
65.597499999999343;-60.619174957275391;-60.619174957275391
65.644999999999342;-60.585659027099609;-60.585659027099609
65.692499999999342;-60.614437103271484;-60.614437103271484
65.739999999999341;-60.6348876953125;-60.6348876953125
65.787499999999341;-60.564338684082031;-60.564338684082031
65.83499999999934;-60.577686309814453;-60.577686309814453
65.882499999999339;-60.578983306884766;-60.578983306884766
65.929999999999339;-60.488906860351562;-60.488906860351562
65.977499999999338;-60.575458526611328;-60.575458526611328
66.024999999999338;-60.625564575195312;-60.625564575195312
66.072499999999337;-60.621913909912109;-60.621913909912109
66.119999999999337;-60.622459411621094;-60.622459411621094
66.167499999999336;-60.629219055175781;-60.629219055175781
66.214999999999336;-60.637992858886719;-60.637992858886719
66.262499999999335;-60.711471557617188;-60.711471557617188
66.309999999999334;-60.572864532470703;-60.572864532470703
66.357499999999334;-60.710002899169922;-60.710002899169922
66.404999999999333;-60.698940277099609;-60.698940277099609
66.452499999999333;-60.680721282958984;-60.680721282958984
66.499999999999332;-60.843006134033203;-60.843006134033203
66.547499999999332;-60.875511169433594;-60.875511169433594
66.594999999999331;-60.782909393310547;-60.782909393310547
66.64249999999933;-60.913864135742187;-60.913864135742187
66.68999999999933;-60.87127685546875;-60.87127685546875
66.737499999999329;-60.982929229736328;-60.982929229736328
66.784999999999329;-60.862457275390625;-60.862457275390625
66.832499999999328;-61.050060272216797;-61.050060272216797
66.879999999999328;-60.960723876953125;-60.960723876953125
66.927499999999327;-61.079494476318359;-61.079494476318359
66.974999999999326;-61.06402587890625;-61.06402587890625
67.022499999999326;-61.125308990478516;-61.125308990478516
67.069999999999325;-61.204910278320313;-61.204910278320313
67.117499999999325;-61.115314483642578;-61.115314483642578
67.164999999999324;-61.225803375244141;-61.225803375244141
67.212499999999324;-61.281955718994141;-61.281955718994141
67.259999999999323;-61.348030090332031;-61.348030090332031
67.307499999999322;-61.376819610595703;-61.376819610595703
67.354999999999322;-61.424770355224609;-61.424770355224609
67.402499999999321;-61.430828094482422;-61.430828094482422
67.449999999999321;-61.446449279785156;-61.446449279785156
67.49749999999932;-61.483509063720703;-61.483509063720703
67.54499999999932;-61.528396606445313;-61.528396606445313
67.592499999999319;-61.595718383789063;-61.595718383789063
67.639999999999318;-61.603408813476563;-61.603408813476563
67.687499999999318;-61.607444763183594;-61.607444763183594
67.734999999999317;-61.740833282470703;-61.740833282470703
67.782499999999317;-61.73590087890625;-61.73590087890625
67.829999999999316;-61.758182525634766;-61.758182525634766
67.877499999999316;-61.917366027832031;-61.917366027832031
67.924999999999315;-61.815212249755859;-61.815212249755859
67.972499999999314;-61.964260101318359;-61.964260101318359
68.019999999999314;-62.002956390380859;-62.002956390380859
68.067499999999313;-62.078826904296875;-62.078826904296875
68.114999999999313;-61.924648284912109;-61.924648284912109
68.162499999999312;-62.113563537597656;-62.113563537597656
68.209999999999312;-62.1458740234375;-62.1458740234375
68.257499999999311;-62.159961700439453;-62.159961700439453
68.30499999999931;-62.254070281982422;-62.254070281982422
68.35249999999931;-62.301959991455078;-62.301959991455078
68.399999999999309;-62.303596496582031;-62.303596496582031
68.447499999999309;-62.339015960693359;-62.339015960693359
68.494999999999308;-62.366867065429688;-62.366867065429688
68.542499999999308;-62.302143096923828;-62.302143096923828
68.589999999999307;-62.471958160400391;-62.471958160400391
68.637499999999307;-62.511360168457031;-62.511360168457031
68.684999999999306;-62.551483154296875;-62.551483154296875
68.732499999999305;-62.552402496337891;-62.552402496337891
68.779999999999305;-62.565441131591797;-62.565441131591797
68.827499999999304;-62.580169677734375;-62.580169677734375
68.874999999999304;-62.547439575195313;-62.547439575195313
68.922499999999303;-62.627101898193359;-62.627101898193359
68.969999999999303;-62.655612945556641;-62.655612945556641
69.017499999999302;-62.626361846923828;-62.626361846923828
69.064999999999301;-62.605461120605469;-62.605461120605469
69.112499999999301;-62.543769836425781;-62.543769836425781
69.1599999999993;-62.444282531738281;-62.444282531738281
69.2074999999993;-62.618579864501953;-62.618579864501953
69.254999999999299;-62.632110595703125;-62.632110595703125
69.302499999999299;-62.622291564941406;-62.622291564941406
69.349999999999298;-62.575756072998047;-62.575756072998047
69.397499999999297;-62.562686920166016;-62.562686920166016
69.444999999999297;-62.663055419921875;-62.663055419921875
69.492499999999296;-62.729316711425781;-62.729316711425781
69.539999999999296;-62.542304992675781;-62.542304992675781
69.587499999999295;-62.517391204833984;-62.517391204833984
69.634999999999295;-62.585155487060547;-62.585155487060547
69.682499999999294;-62.698585510253906;-62.698585510253906
69.729999999999293;-62.79736328125;-62.79736328125
69.777499999999293;-62.801788330078125;-62.801788330078125
69.824999999999292;-62.754077911376953;-62.754077911376953
69.872499999999292;-62.733345031738281;-62.733345031738281
69.919999999999291;-62.764007568359375;-62.764007568359375
69.967499999999291;-62.727485656738281;-62.727485656738281
70.01499999999929;-62.785369873046875;-62.785369873046875
70.062499999999289;-62.7894287109375;-62.7894287109375
70.109999999999289;-62.653976440429688;-62.653976440429688
70.157499999999288;-62.532035827636719;-62.532035827636719
70.204999999999288;-62.400150299072266;-62.400150299072266
70.252499999999287;-62.473236083984375;-62.473236083984375
70.299999999999287;-62.548721313476563;-62.548721313476563
70.347499999999286;-62.521408081054688;-62.521408081054688
70.394999999999285;-62.457073211669922;-62.457073211669922
70.442499999999285;-62.495281219482422;-62.495281219482422
70.489999999999284;-62.049758911132813;-62.049758911132813
70.537499999999284;-61.912994384765625;-61.912994384765625
70.584999999999283;-61.882266998291016;-61.882266998291016
70.632499999999283;-61.726974487304687;-61.726974487304687
70.679999999999282;-61.748683929443359;-61.748683929443359
70.727499999999281;-61.620105743408203;-61.620105743408203
70.774999999999281;-61.493125915527344;-61.493125915527344
70.82249999999928;-61.492015838623047;-61.492015838623047
70.86999999999928;-61.417057037353516;-61.417057037353516
70.917499999999279;-61.297489166259766;-61.297489166259766
70.964999999999279;-61.264793395996094;-61.264793395996094
71.012499999999278;-61.234058380126953;-61.234058380126953
71.059999999999278;-61.172916412353516;-61.172916412353516
71.107499999999277;-61.1444091796875;-61.1444091796875
71.154999999999276;-61.114761352539063;-61.114761352539063
71.202499999999276;-61.036121368408203;-61.036121368408203
71.249999999999275;-60.929222106933594;-60.929222106933594
71.297499999999275;-60.858226776123047;-60.858226776123047
71.344999999999274;-60.938114166259766;-60.938114166259766
71.392499999999274;-60.874401092529297;-60.874401092529297
71.439999999999273;-60.873126983642578;-60.873126983642578
71.487499999999272;-60.948497772216797;-60.948497772216797
71.534999999999272;-60.939403533935547;-60.939403533935547
71.582499999999271;-61.059982299804688;-61.059982299804688
71.629999999999271;-60.939777374267578;-60.939777374267578
71.67749999999927;-60.873672485351563;-60.873672485351563
71.72499999999927;-60.884346008300781;-60.884346008300781
71.772499999999269;-60.802585601806641;-60.802585601806641
71.819999999999268;-60.627574920654297;-60.627574920654297
71.867499999999268;-60.714057922363281;-60.714057922363281
71.914999999999267;-60.504898071289063;-60.504898071289063
